date,data_block_id,county,is_business,product_type,eic_count,installed_capacity
2023/2/5,524,5,0,1,45,461.5
2023/2/5,524,5,0,3,200,2328.24
2023/2/5,524,5,1,0,9,505.6
2023/2/5,524,5,1,1,16,385.0
2023/2/5,524,5,1,3,94,4276.5
2023/2/5,524,6,1,3,21,771.7
2023/2/5,524,7,0,1,84,995.2
2023/2/5,524,7,0,2,6,46.0
2023/2/5,524,7,0,3,300,3502.47
2023/2/5,524,7,1,0,10,1318.6
2023/2/5,524,7,1,1,21,1689.5
2023/2/5,524,7,1,3,82,2987.98
2023/2/5,524,8,0,1,19,564.5
2023/2/5,524,8,0,3,101,1196.47
2023/2/5,524,8,1,3,34,1195.2
2023/2/5,524,9,0,1,43,476.7
2023/2/5,524,9,0,3,168,1847.91
2023/2/5,524,9,1,1,14,295.0
2023/2/5,524,9,1,3,35,943.08
2023/2/5,524,10,0,1,49,541.89
2023/2/5,524,10,0,3,211,2379.6
2023/2/5,524,10,1,1,15,432.0
2023/2/5,524,10,1,2,5,209.3
2023/2/5,524,10,1,3,65,1887.6
2023/2/5,524,11,0,1,126,1315.2
2023/2/5,524,11,0,2,15,97.0
2023/2/5,524,11,0,3,591,6901.96
2023/2/5,524,11,1,0,9,395.0
2023/2/5,524,11,1,1,46,1719.0
2023/2/5,524,11,1,3,172,8105.25
2023/2/5,524,12,1,3,8,621.0
2023/2/5,524,13,0,1,14,141.7
2023/2/5,524,13,0,3,78,1020.93
2023/2/5,524,13,1,1,10,268.5
2023/2/5,524,13,1,3,27,937.9
2023/2/5,524,14,0,1,39,402.0
2023/2/5,524,14,0,3,203,2550.26
2023/2/5,524,14,1,1,17,387.6
2023/2/5,524,14,1,3,89,4382.3
2023/2/5,524,15,0,1,45,295.7
2023/2/5,524,15,0,3,124,1572.3
2023/2/5,524,15,1,0,15,620.0
2023/2/5,524,15,1,1,24,813.5
2023/2/5,524,15,1,3,44,1574.9
2023/2/6,525,0,0,1,394,3735.015
2023/2/6,525,0,0,2,22,84.1
2023/2/6,525,0,0,3,1375,14058.43
2023/2/6,525,0,1,0,30,1110.5
2023/2/6,525,0,1,1,93,2535.4
2023/2/6,525,0,1,2,15,60.7
2023/2/6,525,0,1,3,435,17653.28
2023/2/6,525,1,0,1,11,83.0
2023/2/6,525,1,0,3,75,694.4
2023/2/6,525,1,1,3,15,335.5
2023/2/6,525,2,0,1,24,254.09
2023/2/6,525,2,0,3,67,734.05
2023/2/6,525,2,1,1,9,135.0
2023/2/6,525,2,1,3,39,989.1
2023/2/6,525,3,0,1,30,305.7
2023/2/6,525,3,0,3,115,1528.43
2023/2/6,525,3,1,1,10,198.1
2023/2/6,525,3,1,3,55,2829.2
2023/2/6,525,4,0,1,17,292.2
2023/2/6,525,4,0,3,71,1013.6
2023/2/6,525,4,1,0,7,1360.0
2023/2/6,525,4,1,1,8,259.1
2023/2/6,525,4,1,3,41,1388.5
2023/2/6,525,5,0,1,45,461.5
2023/2/6,525,5,0,3,199,2313.24
2023/2/6,525,5,1,0,9,505.6
2023/2/6,525,5,1,1,16,385.0
2023/2/6,525,5,1,3,94,4276.5
2023/2/6,525,6,1,3,21,771.7
2023/2/6,525,7,0,1,84,995.2
2023/2/6,525,7,0,2,6,46.0
2023/2/6,525,7,0,3,300,3502.47
2023/2/6,525,7,1,0,10,1318.6
2023/2/6,525,7,1,1,21,1689.5
2023/2/6,525,7,1,3,82,2987.98
2023/2/6,525,8,0,1,19,564.5
2023/2/6,525,8,0,3,101,1196.47
2023/2/6,525,8,1,3,34,1195.2
2023/2/6,525,9,0,1,43,476.7
2023/2/6,525,9,0,3,168,1847.91
2023/2/6,525,9,1,1,14,295.0
2023/2/6,525,9,1,3,35,943.08
2023/2/6,525,10,0,1,49,541.89
2023/2/6,525,10,0,3,211,2379.6
2023/2/6,525,10,1,1,15,432.0
2023/2/6,525,10,1,2,5,209.3
2023/2/6,525,10,1,3,65,1887.6
2023/2/6,525,11,0,1,126,1315.2
2023/2/6,525,11,0,2,15,97.0
2023/2/6,525,11,0,3,591,6901.96
2023/2/6,525,11,1,0,9,395.0
2023/2/6,525,11,1,1,46,1719.0
2023/2/6,525,11,1,3,173,8120.25
2023/2/6,525,12,1,3,8,621.0
2023/2/6,525,13,0,1,14,141.7
2023/2/6,525,13,0,3,78,1020.93
2023/2/6,525,13,1,1,10,268.5
2023/2/6,525,13,1,3,27,937.9
2023/2/6,525,14,0,1,39,402.0
2023/2/6,525,14,0,3,203,2550.26
2023/2/6,525,14,1,1,17,387.6
2023/2/6,525,14,1,3,89,4382.3
2023/2/6,525,15,0,1,45,295.7
2023/2/6,525,15,0,3,124,1572.3
2023/2/6,525,15,1,0,15,620.0
2023/2/6,525,15,1,1,24,813.5
2023/2/6,525,15,1,3,44,1574.9
2023/2/7,526,0,0,1,395,3741.615
2023/2/7,526,0,0,2,21,77.5
2023/2/7,526,0,0,3,1375,14058.43
2023/2/7,526,0,1,0,30,1110.5
2023/2/7,526,0,1,1,93,2535.4
2023/2/7,526,0,1,2,15,60.7
2023/2/7,526,0,1,3,435,17653.28
2023/2/7,526,1,0,1,11,83.0
2023/2/7,526,1,0,3,75,694.4
2023/2/7,526,1,1,3,15,335.5
2023/2/7,526,2,0,1,24,254.09
2023/2/7,526,2,0,3,67,734.05
2023/2/7,526,2,1,1,9,135.0
2023/2/7,526,2,1,3,39,989.1
2023/2/7,526,3,0,1,30,305.7
2023/2/7,526,3,0,3,115,1528.43
2023/2/7,526,3,1,1,10,198.1
2023/2/7,526,3,1,3,55,2829.2
2023/2/7,526,4,0,1,17,292.2
2023/2/7,526,4,0,3,71,1013.6
2023/2/7,526,4,1,0,7,1360.0
2023/2/7,526,4,1,1,8,259.1
2023/2/7,526,4,1,3,41,1388.5
2023/2/7,526,5,0,1,45,461.5
2023/2/7,526,5,0,3,199,2313.24
2023/2/7,526,5,1,0,9,505.6
2023/2/7,526,5,1,1,16,385.0
2023/2/7,526,5,1,3,94,4276.5
2023/2/7,526,6,1,3,21,771.7
2023/2/7,526,7,0,1,84,995.2
2023/2/7,526,7,0,2,6,46.0
2023/2/7,526,7,0,3,300,3502.47
2023/2/7,526,7,1,0,10,1318.6
2023/2/7,526,7,1,1,21,1689.5
2023/2/7,526,7,1,3,82,2987.98
2023/2/7,526,8,0,1,19,564.5
2023/2/7,526,8,0,3,102,1203.47
2023/2/7,526,8,1,3,34,1195.2
2023/2/7,526,9,0,1,43,476.7
2023/2/7,526,9,0,3,168,1847.91
2023/2/7,526,9,1,1,14,295.0
2023/2/7,526,9,1,3,35,943.08
2023/2/7,526,10,0,1,49,541.89
2023/2/7,526,10,0,3,211,2379.6
2023/2/7,526,10,1,1,15,432.0
2023/2/7,526,10,1,2,5,209.3
2023/2/7,526,10,1,3,65,1887.6
2023/2/7,526,11,0,1,126,1315.2
2023/2/7,526,11,0,2,14,96.5
2023/2/7,526,11,0,3,591,6901.96
2023/2/7,526,11,1,0,9,395.0
2023/2/7,526,11,1,1,46,1719.0
2023/2/7,526,11,1,3,173,8120.25
2023/2/7,526,12,1,3,8,621.0
2023/2/7,526,13,0,1,14,141.7
2023/2/7,526,13,0,3,78,1020.93
2023/2/7,526,13,1,1,10,268.5
2023/2/7,526,13,1,3,27,937.9
2023/2/7,526,14,0,1,39,402.0
2023/2/7,526,14,0,3,203,2550.26
2023/2/7,526,14,1,1,17,387.6
2023/2/7,526,14,1,3,89,4382.3
2023/2/7,526,15,0,1,45,295.7
2023/2/7,526,15,0,3,124,1572.3
2023/2/7,526,15,1,0,15,620.0
2023/2/7,526,15,1,1,24,813.5
2023/2/7,526,15,1,3,44,1574.9
2023/2/8,527,0,0,1,395,3741.615
2023/2/8,527,0,0,2,21,77.5
2023/2/8,527,0,0,3,1372,14017.93
2023/2/8,527,0,1,0,30,1110.5
2023/2/8,527,0,1,1,93,2535.4
2023/2/8,527,0,1,2,15,60.7
2023/2/8,527,0,1,3,435,17653.28
2023/2/8,527,1,0,1,11,83.0
2023/2/8,527,1,0,3,75,694.4
2023/2/8,527,1,1,3,15,335.5
2023/2/8,527,2,0,1,24,254.09
2023/2/8,527,2,0,3,67,734.05
2023/2/8,527,2,1,1,9,135.0
2023/2/8,527,2,1,3,39,989.1
2023/2/8,527,3,0,1,30,305.7
2023/2/8,527,3,0,3,115,1528.43
2023/2/8,527,3,1,1,10,198.1
2023/2/8,527,3,1,3,55,2829.2
2023/2/8,527,4,0,1,17,292.2
2023/2/8,527,4,0,3,71,1013.6
2023/2/8,527,4,1,0,7,1360.0
2023/2/8,527,4,1,1,8,259.1
2023/2/8,527,4,1,3,41,1388.5
2023/2/8,527,5,0,1,45,461.5
2023/2/8,527,5,0,3,198,2307.24
2023/2/8,527,5,1,0,9,505.6
2023/2/8,527,5,1,1,16,385.0
2023/2/8,527,5,1,3,94,4276.5
2023/2/8,527,6,1,3,21,771.7
2023/2/8,527,7,0,1,84,995.2
2023/2/8,527,7,0,2,6,46.0
2023/2/8,527,7,0,3,300,3502.47
2023/2/8,527,7,1,0,10,1318.6
2023/2/8,527,7,1,1,21,1689.5
2023/2/8,527,7,1,3,82,2987.98
2023/2/8,527,8,0,1,19,564.5
2023/2/8,527,8,0,3,102,1203.47
2023/2/8,527,8,1,3,34,1195.2
2023/2/8,527,9,0,1,43,476.7
2023/2/8,527,9,0,3,168,1847.91
2023/2/8,527,9,1,1,14,295.0
2023/2/8,527,9,1,3,35,943.08
2023/2/8,527,10,0,1,49,541.89
2023/2/8,527,10,0,3,211,2379.6
2023/2/8,527,10,1,1,15,432.0
2023/2/8,527,10,1,2,5,209.3
2023/2/8,527,10,1,3,65,1887.6
2023/2/8,527,11,0,1,126,1315.2
2023/2/8,527,11,0,2,14,96.5
2023/2/8,527,11,0,3,591,6901.96
2023/2/8,527,11,1,0,9,395.0
2023/2/8,527,11,1,1,46,1719.0
2023/2/8,527,11,1,3,173,8120.25
2023/2/8,527,12,1,3,8,621.0
2023/2/8,527,13,0,1,14,141.7
2023/2/8,527,13,0,3,78,1020.93
2023/2/8,527,13,1,1,10,268.5
2023/2/8,527,13,1,3,27,937.9
2023/2/8,527,14,0,1,39,402.0
2023/2/8,527,14,0,3,203,2550.26
2023/2/8,527,14,1,1,17,387.6
2023/2/8,527,14,1,3,89,4382.3
2023/2/8,527,15,0,1,45,295.7
2023/2/8,527,15,0,3,124,1572.3
2023/2/8,527,15,1,0,15,620.0
2023/2/8,527,15,1,1,24,813.5
2023/2/8,527,15,1,3,44,1574.9
2023/2/9,528,0,0,1,394,3731.615
2023/2/9,528,0,0,2,21,77.5
2023/2/9,528,0,0,3,1372,14017.93
2023/2/9,528,0,1,0,30,1110.5
2023/2/9,528,0,1,1,93,2535.4
2023/2/9,528,0,1,2,15,60.7
2023/2/9,528,0,1,3,434,17603.28
2023/2/9,528,1,0,1,11,83.0
2023/2/9,528,1,0,3,75,694.4
2023/2/9,528,1,1,3,15,335.5
2023/2/9,528,2,0,1,24,254.09
2023/2/9,528,2,0,3,67,734.05
2023/2/9,528,2,1,1,9,135.0
2023/2/9,528,2,1,3,39,989.1
2023/2/9,528,3,0,1,30,305.7
2023/2/9,528,3,0,3,115,1528.43
2023/2/9,528,3,1,1,10,198.1
2023/2/9,528,3,1,3,55,2829.2
2023/2/9,528,4,0,1,17,292.2
2023/2/9,528,4,0,3,71,1013.6
2023/2/9,528,4,1,0,7,1360.0
2023/2/9,528,4,1,1,8,259.1
2023/2/9,528,4,1,3,41,1388.5
2023/2/9,528,5,0,1,45,461.5
2023/2/9,528,5,0,3,198,2307.24
2023/2/9,528,5,1,0,9,505.6
2023/2/9,528,5,1,1,16,385.0
2023/2/9,528,5,1,3,95,4291.5
2023/2/9,528,6,1,3,21,771.7
2023/2/9,528,7,0,1,84,995.2
2023/2/9,528,7,0,2,6,46.0
2023/2/9,528,7,0,3,300,3502.47
2023/2/9,528,7,1,0,10,1318.6
2023/2/9,528,7,1,1,21,1689.5
2023/2/9,528,7,1,3,82,2987.98
2023/2/9,528,8,0,1,19,564.5
2023/2/9,528,8,0,3,102,1203.47
2023/2/9,528,8,1,3,34,1195.2
2023/2/9,528,9,0,1,43,476.7
2023/2/9,528,9,0,3,168,1847.91
2023/2/9,528,9,1,1,14,295.0
2023/2/9,528,9,1,3,35,943.08
2023/2/9,528,10,0,1,49,541.89
2023/2/9,528,10,0,3,211,2379.6
2023/2/9,528,10,1,1,15,432.0
2023/2/9,528,10,1,2,5,209.3
2023/2/9,528,10,1,3,65,1887.6
2023/2/9,528,11,0,1,126,1315.2
2023/2/9,528,11,0,2,14,96.5
2023/2/9,528,11,0,3,591,6901.96
2023/2/9,528,11,1,0,9,395.0
2023/2/9,528,11,1,1,46,1719.0
2023/2/9,528,11,1,3,173,8120.25
2023/2/9,528,12,1,3,8,621.0
2023/2/9,528,13,0,1,14,141.7
2023/2/9,528,13,0,3,78,1020.93
2023/2/9,528,13,1,1,10,268.5
2023/2/9,528,13,1,3,27,937.9
2023/2/9,528,14,0,1,39,402.0
2023/2/9,528,14,0,3,202,2540.26
2023/2/9,528,14,1,1,17,387.6
2023/2/9,528,14,1,3,89,4382.3
2023/2/9,528,15,0,1,45,295.7
2023/2/9,528,15,0,3,124,1572.3
2023/2/9,528,15,1,0,15,620.0
2023/2/9,528,15,1,1,24,813.5
2023/2/9,528,15,1,3,44,1574.9
2023/2/10,529,0,0,1,394,3731.615
2023/2/10,529,0,0,2,21,77.5
2023/2/10,529,0,0,3,1372,14017.93
2023/2/10,529,0,1,0,30,1110.5
2023/2/10,529,0,1,1,93,2535.4
2023/2/10,529,0,1,2,15,60.7
2023/2/10,529,0,1,3,434,17603.28
2023/2/10,529,1,0,1,11,83.0
2023/2/10,529,1,0,3,75,694.4
2023/2/10,529,1,1,3,15,335.5
2023/2/10,529,2,0,1,24,254.09
2023/2/10,529,2,0,3,67,734.05
2023/2/10,529,2,1,1,9,135.0
2023/2/10,529,2,1,3,39,989.1
2023/2/10,529,3,0,1,30,305.7
2023/2/10,529,3,0,3,115,1528.43
2023/2/10,529,3,1,1,10,198.1
2023/2/10,529,3,1,3,55,2829.2
2023/2/10,529,4,0,1,18,299.7
2023/2/10,529,4,0,3,71,1013.6
2023/2/10,529,4,1,0,7,1360.0
2023/2/10,529,4,1,1,8,259.1
2023/2/10,529,4,1,3,41,1388.5
2023/2/10,529,5,0,1,45,461.5
2023/2/10,529,5,0,3,198,2307.24
2023/2/10,529,5,1,0,9,505.6
2023/2/10,529,5,1,1,16,385.0
2023/2/10,529,5,1,3,95,4291.5
2023/2/10,529,6,1,3,21,771.7
2023/2/10,529,7,0,1,84,995.2
2023/2/10,529,7,0,2,6,46.0
2023/2/10,529,7,0,3,300,3502.47
2023/2/10,529,7,1,0,10,1318.6
2023/2/10,529,7,1,1,21,1689.5
2023/2/10,529,7,1,3,82,2987.98
2023/2/10,529,8,0,1,19,564.5
2023/2/10,529,8,0,3,102,1203.47
2023/2/10,529,8,1,3,34,1195.2
2023/2/10,529,9,0,1,43,476.7
2023/2/10,529,9,0,3,167,1839.91
2023/2/10,529,9,1,1,14,295.0
2023/2/10,529,9,1,3,35,943.08
2023/2/10,529,10,0,1,49,541.89
2023/2/10,529,10,0,3,211,2379.6
2023/2/10,529,10,1,1,15,432.0
2023/2/10,529,10,1,2,5,209.3
2023/2/10,529,10,1,3,65,1887.6
2023/2/10,529,11,0,1,126,1315.2
2023/2/10,529,11,0,2,13,81.5
2023/2/10,529,11,0,3,591,6906.96
2023/2/10,529,11,1,0,9,395.0
2023/2/10,529,11,1,1,46,1719.0
2023/2/10,529,11,1,3,173,8120.25
2023/2/10,529,12,1,3,8,621.0
2023/2/10,529,13,0,1,14,141.7
2023/2/10,529,13,0,3,78,1020.93
2023/2/10,529,13,1,1,10,268.5
2023/2/10,529,13,1,3,27,937.9
2023/2/10,529,14,0,1,39,402.0
2023/2/10,529,14,0,3,202,2540.26
2023/2/10,529,14,1,1,17,387.6
2023/2/10,529,14,1,3,88,4328.3
2023/2/10,529,15,0,1,45,295.7
2023/2/10,529,15,0,3,124,1572.3
2023/2/10,529,15,1,0,15,620.0
2023/2/10,529,15,1,1,24,813.5
2023/2/10,529,15,1,3,44,1574.9
2023/2/11,530,0,0,1,393,3723.615
2023/2/11,530,0,0,2,20,76.5
2023/2/11,530,0,0,3,1372,14017.93
2023/2/11,530,0,1,0,30,1110.5
2023/2/11,530,0,1,1,93,2535.4
2023/2/11,530,0,1,2,15,60.7
2023/2/11,530,0,1,3,433,17593.28
2023/2/11,530,1,0,1,11,83.0
2023/2/11,530,1,0,3,75,694.4
2023/2/11,530,1,1,3,15,335.5
2023/2/11,530,2,0,1,24,254.09
2023/2/11,530,2,0,3,67,734.05
2023/2/11,530,2,1,1,9,135.0
2023/2/11,530,2,1,3,39,989.1
2023/2/11,530,3,0,1,30,305.7
2023/2/11,530,3,0,3,115,1528.43
2023/2/11,530,3,1,1,10,198.1
2023/2/11,530,3,1,3,55,2829.2
2023/2/11,530,4,0,1,18,299.7
2023/2/11,530,4,0,3,71,1013.6
2023/2/11,530,4,1,0,7,1360.0
2023/2/11,530,4,1,1,8,259.1
2023/2/11,530,4,1,3,41,1388.5
2023/2/11,530,5,0,1,45,461.5
2023/2/11,530,5,0,3,198,2307.24
2023/2/11,530,5,1,0,9,505.6
2023/2/11,530,5,1,1,16,385.0
2023/2/11,530,5,1,3,95,4291.5
2023/2/11,530,6,1,3,21,771.7
2023/2/11,530,7,0,1,84,995.2
2023/2/11,530,7,0,2,6,46.0
2023/2/11,530,7,0,3,300,3502.47
2023/2/11,530,7,1,0,10,1318.6
2023/2/11,530,7,1,1,21,1689.5
2023/2/11,530,7,1,3,82,2987.98
2023/2/11,530,8,0,1,19,564.5
2023/2/11,530,8,0,3,101,1200.47
2023/2/11,530,8,1,3,34,1195.2
2023/2/11,530,9,0,1,43,476.7
2023/2/11,530,9,0,3,167,1839.91
2023/2/11,530,9,1,1,14,295.0
2023/2/11,530,9,1,3,35,943.08
2023/2/11,530,10,0,1,49,541.89
2023/2/11,530,10,0,3,211,2379.6
2023/2/11,530,10,1,1,15,432.0
2023/2/11,530,10,1,2,5,209.3
2023/2/11,530,10,1,3,65,1887.6
2023/2/11,530,11,0,1,126,1315.2
2023/2/11,530,11,0,2,13,81.5
2023/2/11,530,11,0,3,591,6906.96
2023/2/11,530,11,1,0,9,395.0
2023/2/11,530,11,1,1,46,1719.0
2023/2/11,530,11,1,3,173,8120.25
2023/2/11,530,12,1,3,8,621.0
2023/2/11,530,13,0,1,14,141.7
2023/2/11,530,13,0,3,77,1009.93
2023/2/11,530,13,1,1,10,268.5
2023/2/11,530,13,1,3,27,937.9
2023/2/11,530,14,0,1,39,402.0
2023/2/11,530,14,0,3,202,2540.26
2023/2/11,530,14,1,1,17,387.6
2023/2/11,530,14,1,3,88,4328.3
2023/2/11,530,15,0,1,45,295.7
2023/2/11,530,15,0,3,124,1572.3
2023/2/11,530,15,1,0,15,620.0
2023/2/11,530,15,1,1,24,813.5
2023/2/11,530,15,1,3,44,1574.9
2023/2/12,531,0,0,1,393,3723.615
2023/2/12,531,0,0,2,20,76.5
2023/2/12,531,0,0,3,1372,14017.93
2023/2/12,531,0,1,0,30,1110.5
2023/2/12,531,0,1,1,93,2535.4
2023/2/12,531,0,1,2,15,60.7
2023/2/12,531,0,1,3,433,17593.28
2023/2/12,531,1,0,1,11,83.0
2023/2/12,531,1,0,3,75,694.4
2023/2/12,531,1,1,3,15,335.5
2023/2/12,531,2,0,1,24,254.09
2023/2/12,531,2,0,3,67,734.05
2023/2/12,531,2,1,1,9,135.0
2023/2/12,531,2,1,3,39,989.1
2023/2/12,531,3,0,1,30,305.7
2023/2/12,531,3,0,3,115,1528.43
2023/2/12,531,3,1,1,10,198.1
2023/2/12,531,3,1,3,55,2829.2
2023/2/12,531,4,0,1,18,299.7
2023/2/12,531,4,0,3,71,1013.6
2023/2/12,531,4,1,0,7,1360.0
2023/2/12,531,4,1,1,8,259.1
2023/2/12,531,4,1,3,41,1388.5
2023/2/12,531,5,0,1,45,461.5
2023/2/12,531,5,0,3,198,2307.24
2023/2/12,531,5,1,0,9,505.6
2023/2/12,531,5,1,1,16,385.0
2023/2/12,531,5,1,3,95,4291.5
2023/2/12,531,6,1,3,21,771.7
2023/2/12,531,7,0,1,84,995.2
2023/2/12,531,7,0,2,6,46.0
2023/2/12,531,7,0,3,300,3502.47
2023/2/12,531,7,1,0,10,1318.6
2023/2/12,531,7,1,1,21,1689.5
2023/2/12,531,7,1,3,82,2987.98
2023/2/12,531,8,0,1,19,564.5
2023/2/12,531,8,0,3,101,1200.47
2023/2/12,531,8,1,3,34,1195.2
2023/2/12,531,9,0,1,43,476.7
2023/2/12,531,9,0,3,167,1839.91
2023/2/12,531,9,1,1,14,295.0
2023/2/12,531,9,1,3,35,943.08
2023/2/12,531,10,0,1,49,541.89
2023/2/12,531,10,0,3,211,2379.6
2023/2/12,531,10,1,1,15,432.0
2023/2/12,531,10,1,2,5,209.3
2023/2/12,531,10,1,3,65,1887.6
2023/2/12,531,11,0,1,126,1315.2
2023/2/12,531,11,0,2,13,81.5
2023/2/12,531,11,0,3,591,6906.96
2023/2/12,531,11,1,0,9,395.0
2023/2/12,531,11,1,1,46,1719.0
2023/2/12,531,11,1,3,173,8120.25
2023/2/12,531,12,1,3,8,621.0
2023/2/12,531,13,0,1,14,141.7
2023/2/12,531,13,0,3,77,1009.93
2023/2/12,531,13,1,1,10,268.5
2023/2/12,531,13,1,3,27,937.9
2023/2/12,531,14,0,1,39,402.0
2023/2/12,531,14,0,3,202,2540.26
2023/2/12,531,14,1,1,17,387.6
2023/2/12,531,14,1,3,88,4328.3
2023/2/12,531,15,0,1,45,295.7
2023/2/12,531,15,0,3,124,1572.3
2023/2/12,531,15,1,0,15,620.0
2023/2/12,531,15,1,1,24,813.5
2023/2/12,531,15,1,3,44,1574.9
2023/2/13,532,0,0,1,393,3723.615
2023/2/13,532,0,0,2,20,76.5
2023/2/13,532,0,0,3,1371,14007.93
2023/2/13,532,0,1,0,30,1110.5
2023/2/13,532,0,1,1,93,2535.4
2023/2/13,532,0,1,2,15,60.7
2023/2/13,532,0,1,3,433,17593.28
2023/2/13,532,1,0,1,11,83.0
2023/2/13,532,1,0,3,75,694.4
2023/2/13,532,1,1,3,15,335.5
2023/2/13,532,2,0,1,24,254.09
2023/2/13,532,2,0,3,67,734.05
2023/2/13,532,2,1,1,9,135.0
2023/2/13,532,2,1,3,39,989.1
2023/2/13,532,3,0,1,30,305.7
2023/2/13,532,3,0,3,115,1528.43
2023/2/13,532,3,1,1,10,198.1
2023/2/13,532,3,1,3,55,2829.2
2023/2/13,532,4,0,1,18,299.7
2023/2/13,532,4,0,3,71,1013.6
2023/2/13,532,4,1,0,7,1360.0
2023/2/13,532,4,1,1,8,259.1
2023/2/13,532,4,1,3,41,1388.5
2023/2/13,532,5,0,1,45,461.5
2023/2/13,532,5,0,3,198,2307.24
2023/2/13,532,5,1,0,9,505.6
2023/2/13,532,5,1,1,16,385.0
2023/2/13,532,5,1,3,95,4291.5
2023/2/13,532,6,1,3,21,771.7
2023/2/13,532,7,0,1,84,995.2
2023/2/13,532,7,0,2,6,46.0
2023/2/13,532,7,0,3,300,3502.47
2023/2/13,532,7,1,0,10,1318.6
2023/2/13,532,7,1,1,21,1689.5
2023/2/13,532,7,1,3,82,2987.98
2023/2/13,532,8,0,1,19,564.5
2023/2/13,532,8,0,3,101,1200.47
2023/2/13,532,8,1,3,34,1195.2
2023/2/13,532,9,0,1,43,476.7
2023/2/13,532,9,0,3,167,1839.91
2023/2/13,532,9,1,1,14,295.0
2023/2/13,532,9,1,3,35,943.08
2023/2/13,532,10,0,1,49,541.89
2023/2/13,532,10,0,3,211,2379.6
2023/2/13,532,10,1,1,15,432.0
2023/2/13,532,10,1,2,5,209.3
2023/2/13,532,10,1,3,65,1887.6
2023/2/13,532,11,0,1,126,1315.2
2023/2/13,532,11,0,2,12,71.5
2023/2/13,532,11,0,3,592,6916.96
2023/2/13,532,11,1,0,9,395.0
2023/2/13,532,11,1,1,46,1719.0
2023/2/13,532,11,1,3,173,8120.25
2023/2/13,532,12,1,3,8,621.0
2023/2/13,532,13,0,1,14,141.7
2023/2/13,532,13,0,3,77,1009.93
2023/2/13,532,13,1,1,10,268.5
2023/2/13,532,13,1,3,27,937.9
2023/2/13,532,14,0,1,39,402.0
2023/2/13,532,14,0,3,202,2540.26
2023/2/13,532,14,1,1,17,387.6
2023/2/13,532,14,1,3,88,4328.3
2023/2/13,532,15,0,1,45,295.7
2023/2/13,532,15,0,3,124,1572.3
2023/2/13,532,15,1,0,15,620.0
2023/2/13,532,15,1,1,24,813.5
2023/2/13,532,15,1,3,44,1574.9
2023/2/14,533,0,0,1,393,3723.615
2023/2/14,533,0,0,2,20,76.5
2023/2/14,533,0,0,3,1371,14007.93
2023/2/14,533,0,1,0,30,1110.5
2023/2/14,533,0,1,1,93,2535.4
2023/2/14,533,0,1,2,16,126.7
2023/2/14,533,0,1,3,432,17527.28
2023/2/14,533,1,0,1,11,83.0
2023/2/14,533,1,0,3,75,694.4
2023/2/14,533,1,1,3,15,335.5
2023/2/14,533,2,0,1,24,254.09
2023/2/14,533,2,0,3,67,734.05
2023/2/14,533,2,1,1,9,135.0
2023/2/14,533,2,1,3,39,989.1
2023/2/14,533,3,0,1,30,305.7
2023/2/14,533,3,0,3,115,1528.43
2023/2/14,533,3,1,1,10,198.1
2023/2/14,533,3,1,3,55,2829.2
2023/2/14,533,4,0,1,18,299.7
2023/2/14,533,4,0,3,71,1013.6
2023/2/14,533,4,1,0,7,1360.0
2023/2/14,533,4,1,1,8,259.1
2023/2/14,533,4,1,3,41,1388.5
2023/2/14,533,5,0,1,45,461.5
2023/2/14,533,5,0,3,198,2307.24
2023/2/14,533,5,1,0,9,505.6
2023/2/14,533,5,1,1,16,385.0
2023/2/14,533,5,1,3,95,4291.5
2023/2/14,533,6,1,3,21,771.7
2023/2/14,533,7,0,1,84,995.2
2023/2/14,533,7,0,2,6,46.0
2023/2/14,533,7,0,3,300,3502.47
2023/2/14,533,7,1,0,10,1318.6
2023/2/14,533,7,1,1,21,1689.5
2023/2/14,533,7,1,3,82,2987.98
2023/2/14,533,8,0,1,19,564.5
2023/2/14,533,8,0,3,101,1200.47
2023/2/14,533,8,1,3,34,1195.2
2023/2/14,533,9,0,1,43,476.7
2023/2/14,533,9,0,3,167,1839.91
2023/2/14,533,9,1,1,14,295.0
2023/2/14,533,9,1,3,35,943.08
2023/2/14,533,10,0,1,49,541.89
2023/2/14,533,10,0,3,211,2379.6
2023/2/14,533,10,1,1,15,432.0
2023/2/14,533,10,1,2,5,209.3
2023/2/14,533,10,1,3,65,1887.6
2023/2/14,533,11,0,1,126,1315.2
2023/2/14,533,11,0,2,11,61.5
2023/2/14,533,11,0,3,593,6926.96
2023/2/14,533,11,1,0,9,395.0
2023/2/14,533,11,1,1,46,1719.0
2023/2/14,533,11,1,3,173,8120.25
2023/2/14,533,12,1,3,8,621.0
2023/2/14,533,13,0,1,14,141.7
2023/2/14,533,13,0,3,77,1009.93
2023/2/14,533,13,1,1,10,268.5
2023/2/14,533,13,1,3,27,937.9
2023/2/14,533,14,0,1,39,402.0
2023/2/14,533,14,0,3,202,2540.26
2023/2/14,533,14,1,1,17,387.6
2023/2/14,533,14,1,3,88,4328.3
2023/2/14,533,15,0,1,45,295.7
2023/2/14,533,15,0,3,124,1572.3
2023/2/14,533,15,1,0,15,620.0
2023/2/14,533,15,1,1,24,813.5
2023/2/14,533,15,1,3,44,1574.9
2023/2/15,534,0,0,1,393,3723.615
2023/2/15,534,0,0,2,17,62.0
2023/2/15,534,0,0,3,1371,14011.93
